age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
28,Private,94782,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,84534,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3364,0,40,United-States,<=50K
31,Private,147673,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
20,Private,132129,10th,6,Never-married,Other-service,Own-child,White,Male,2,0,13,United-States,<=50K
29,Private,208388,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
34,Federal-gov,72723,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,?,235898,Some-college,10,Never-married,?,Own-child,White,Female,1,0,40,United-States,<=50K
44,Private,207118,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
40,Private,185878,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
30,Private,86319,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
31,Private,126299,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,40,United-States,<=50K
30,Private,166346,Masters,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,1891,40,United-States,>50K
27,Private,69681,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,95719,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,17,United-States,<=50K
36,Private,145506,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,2919,0,45,United-States,<=50K
27,Private,108992,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4456,0,40,United-States,<=50K
31,Private,194200,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,>50K
19,Private,116808,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,23,United-States,<=50K
22,Private,174963,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,49,United-States,<=50K
28,Private,169588,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,45,United-States,<=50K
46,Private,75956,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,147174,HS-grad,9,Never-married,Sales,Own-child,White,Male,2,1655,44,United-States,<=50K
33,Private,84505,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3286,0,40,United-States,<=50K
48,Self-emp-not-inc,36758,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
40,Local-gov,71269,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,101008,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,4107,0,40,United-States,<=50K
28,Private,128792,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,42,0,40,United-States,<=50K
34,Private,96275,Some-college,10,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
21,?,110533,9th,5,Never-married,?,Own-child,White,Female,0,0,9,United-States,<=50K
26,Private,85187,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,23,United-States,<=50K
51,?,118215,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,7585,0,40,United-States,>50K
37,Private,219791,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,31,United-States,<=50K
40,Private,100158,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14584,0,57,United-States,>50K
36,Private,114119,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K
37,Self-emp-not-inc,131035,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
41,Private,96780,Some-college,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,1,0,58,United-States,<=50K
43,Private,96962,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
36,Private,131268,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,166431,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,1,0,40,United-States,<=50K
25,Private,86283,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,23,United-States,<=50K
36,Self-emp-inc,91640,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,<=50K
18,Private,109632,12th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,134446,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
42,Local-gov,146252,Bachelors,13,Divorced,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
29,Private,105946,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
67,Private,104485,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,2,0,13,United-States,<=50K
40,Self-emp-not-inc,51809,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,1,0,64,United-States,<=50K
34,Local-gov,104588,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,1896,40,Philippines,<=50K
54,?,110104,HS-grad,9,Divorced,?,Unmarried,White,Female,2046,0,15,United-States,<=50K
37,Private,55067,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1885,40,United-States,>50K
52,Private,99923,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
45,Private,136252,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1826,40,United-States,>50K
22,Private,188578,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Female,1,0,34,United-States,<=50K
60,Private,100852,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,204074,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,169589,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,20,United-States,<=50K
30,Private,180813,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,4,0,30,United-States,<=50K
54,Self-emp-not-inc,125512,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,21,United-States,<=50K
33,Private,164759,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
21,Private,210611,HS-grad,9,Never-married,Other-service,Own-child,White,Female,2,0,21,United-States,<=50K
20,Private,206443,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
50,Private,152480,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
31,Private,116938,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
76,Private,128664,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,1,0,19,United-States,<=50K
29,Local-gov,110339,12th,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
18,Private,41661,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,<=50K
22,Private,91231,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,1,0,40,United-States,<=50K
52,Self-emp-not-inc,59905,5th-6th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,59,United-States,>50K
27,Private,123629,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,97517,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,34021,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,50,United-States,<=50K
55,Local-gov,130656,9th,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
29,Private,112217,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,49,United-States,<=50K
29,Private,228053,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,278772,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,29,United-States,<=50K
17,Private,123074,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,16,United-States,<=50K
34,Private,59073,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,2,0,46,United-States,<=50K
47,Private,151657,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,132912,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
29,Private,106141,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,40,United-States,<=50K
50,Private,115766,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,116449,1st-4th,3,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,?,111870,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,1923,40,United-States,<=50K
33,Private,97332,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,36,United-States,<=50K
31,Private,100971,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
27,Private,184422,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
42,Private,86384,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States,>50K
33,Private,139761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
30,Local-gov,124068,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,0,40,United-States,<=50K
24,Private,130880,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
32,Private,201902,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,40,United-States,<=50K
67,?,131551,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,3376,0,12,United-States,<=50K
25,Local-gov,257847,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
52,Private,93344,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,19,United-States,<=50K
33,Private,68993,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
41,Self-emp-not-inc,104947,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,<=50K
25,Private,114743,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,<=50K
33,Private,120272,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,102404,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,50,United-States,>50K
28,Private,147903,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
34,Private,82705,9th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,108819,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,61,United-States,<=50K
54,Self-emp-not-inc,108799,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
73,Private,150177,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,3,0,23,United-States,<=50K
66,?,120371,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,7671,1,40,United-States,>50K
41,Private,222690,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,>50K
35,Local-gov,120804,Masters,15,Divorced,Prof-specialty,Not-in-family,White,Male,1,0,59,United-States,<=50K
46,Private,118881,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Local-gov,138160,9th,5,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
30,Private,122201,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
58,?,123355,7th-8th,4,Separated,?,Unmarried,White,Female,4678,0,40,United-States,<=50K
39,Private,85953,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
53,Private,86388,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
58,?,137518,11th,7,Married-civ-spouse,?,Husband,White,Male,1929,0,8,United-States,<=50K
28,Local-gov,86250,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,5,0,35,United-States,<=50K
22,Private,212574,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,25,United-States,<=50K
35,Self-emp-not-inc,174140,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,50,United-States,<=50K
40,Local-gov,124229,Masters,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1,1866,59,India,>50K
36,Private,217203,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
36,Private,134138,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,49,United-States,>50K
70,Private,192015,9th,5,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,15,United-States,<=50K
29,Self-emp-not-inc,123720,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,2,0,65,United-States,<=50K
29,Federal-gov,96055,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,112586,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,214229,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
26,Private,197974,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,0,40,United-States,<=50K
39,Local-gov,113099,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,<=50K
47,Local-gov,115934,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,?,134821,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,3915,0,40,United-States,<=50K
55,Private,96628,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,23,United-States,<=50K
36,Private,148923,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
55,Local-gov,127711,10th,6,Widowed,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
36,Self-emp-not-inc,110180,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1677,50,United-States,<=50K
24,Private,107903,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,3,0,40,United-States,<=50K
49,Local-gov,109171,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,107831,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,79058,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Local-gov,121400,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,263281,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
39,Local-gov,98446,Masters,14,Divorced,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
31,Local-gov,131845,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,<=50K
23,Private,127897,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
26,?,43121,7th-8th,4,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,5,Philippines,<=50K
61,Private,100222,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,59,United-States,<=50K
31,Private,123262,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,<=50K
39,Private,113226,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15018,0,40,United-States,>50K
34,Private,134018,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,50,United-States,<=50K
53,Local-gov,97536,9th,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
30,Private,124080,11th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,Mexico,<=50K
33,Private,138013,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,2,1795,40,United-States,<=50K
35,Private,197101,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,49,United-States,>50K
53,Private,116222,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,109236,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,58,United-States,<=50K
26,Self-emp-not-inc,262606,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,34,United-States,<=50K
29,Private,219117,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,16,United-States,<=50K
39,Private,90562,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,1,0,16,United-States,<=50K
29,?,97114,HS-grad,9,Never-married,?,Not-in-family,White,Male,2314,0,49,United-States,<=50K
55,Private,157150,9th,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
25,Private,128987,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
69,Private,92249,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,3,0,11,United-States,<=50K
62,Private,206644,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,2,0,35,United-States,<=50K
29,Private,177067,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Local-gov,107431,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
31,Private,170379,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
32,?,280456,Some-college,10,Separated,?,Not-in-family,Black,Female,3222,0,40,United-States,<=50K
23,Private,109018,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,3,0,40,Philippines,<=50K
32,Private,140488,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,131142,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Private,124768,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,78281,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,>50K
41,Private,237379,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
